lon,lat,obs,pred
-17.95,4.650000000000008,0.24699412,10.186378
-17.95,4.750000000000003,0.0,11.913738
-17.95,4.850000000000011,0.0,11.410899
-17.95,4.9500000000000055,0.41384417,10.417129
-17.95,5.05,0.89199173,11.196537
-17.95,5.150000000000008,3.3194122,11.273996
-17.95,5.250000000000003,6.024873,13.607872
-17.95,5.350000000000011,6.264251,14.552488
-17.95,5.4500000000000055,10.606828,18.514795
-17.95,5.55,3.3398478,18.426271
-17.95,5.650000000000008,0.015078825,20.059456
-17.95,5.750000000000003,0.38092583,22.795908
-17.95,5.850000000000011,0.6000036,21.328463
-17.95,5.9500000000000055,1.1523364,23.898262
-17.95,6.05,1.8034793,22.879126
-17.95,6.150000000000008,0.8280389,20.39193
-17.95,6.250000000000003,0.045101345,22.387815
-17.95,6.350000000000011,0.045332946,21.89464
-17.95,6.4500000000000055,0.046942566,25.075985
-17.95,6.55,0.015070384,29.015827
-17.95,6.650000000000008,0.0,28.313627
-17.95,6.750000000000003,1.3811414,28.880026
-17.95,6.850000000000011,1.7796518,29.411182
-17.95,6.9500000000000055,1.0627166,30.264715
-17.95,7.05,1.3712851,29.911247
-17.95,7.150000000000008,1.4324265,28.124998
-17.95,7.250000000000003,2.6180172,27.281187
-17.95,7.350000000000011,4.8690386,27.645596
-17.95,7.4500000000000055,9.693226,30.013514
-17.95,7.55,3.654532,32.602306
-17.95,7.650000000000008,0.7835127,32.399963
-17.95,7.750000000000003,0.011627947,29.637182
-17.95,7.850000000000011,0.18408418,29.424654
-17.95,7.9500000000000055,0.4149605,31.592253
-17.95,8.05,0.056512855,32.570305
-17.95,8.15000000000001,0.658508,34.594257
-17.95,8.250000000000004,1.2942902,35.883495
-17.95,8.350000000000012,4.036273,35.679813
-17.95,8.450000000000006,5.2303333,38.483997
-17.95,8.55,7.80576,38.38921
-17.95,8.65000000000001,13.912281,40.841774
-17.95,8.750000000000004,34.02338,38.04147
-17.95,8.850000000000012,43.457005,38.99886
-17.95,8.950000000000006,43.24195,39.298946
-17.95,9.05,35.865185,38.053795
-17.95,9.15000000000001,32.637894,37.03708
-17.95,9.250000000000004,48.12668,37.62684
-17.95,9.350000000000012,50.71577,39.36574
-17.95,9.450000000000006,86.348,41.119984
-17.95,9.55,96.85494,40.359955
-17.95,9.65000000000001,111.575226,36.206078
-17.95,9.750000000000004,79.9927,33.81718
-17.95,9.850000000000012,89.48419,33.8306
-17.95,9.950000000000006,67.6232,37.97288
-17.95,10.05,47.393673,42.799404
-17.95,10.15000000000001,37.11353,45.466515
-17.95,10.250000000000004,29.062084,39.91854
-17.95,10.350000000000012,14.719209,38.587605
-17.95,10.450000000000006,7.159763,34.94982
-17.95,10.55,5.1232905,35.818665
-17.95,10.65000000000001,2.0030043,35.72028
-17.95,10.750000000000004,0.5192204,37.14939
-17.95,10.850000000000012,0.34149578,36.129658
-17.95,10.950000000000006,0.84554636,35.589127
-17.95,11.05,3.1133618,37.54773
-17.95,11.15000000000001,1.7237048,35.34941
-17.95,11.250000000000004,3.7461052,39.046516
-17.95,11.350000000000012,6.2318244,40.851715
-17.95,11.450000000000006,13.771601,44.92389
-17.95,11.55,16.739195,47.010887
-17.95,11.65000000000001,17.219545,51.48511
-17.95,11.750000000000004,17.309788,43.965324
-17.95,11.850000000000012,11.822362,40.04203
-17.95,11.950000000000006,24.79065,41.092598
-17.95,12.05,9.025012,38.201603
-17.95,12.15000000000001,4.6125865,39.709194
-17.95,12.250000000000004,6.37596,33.350883
-17.95,12.350000000000012,5.6360955,28.231966
-17.95,12.450000000000006,6.3614554,26.364918
-17.95,12.55,5.752892,24.9852
-17.95,12.65000000000001,3.021365,25.37744
-17.95,12.750000000000004,1.2867163,24.560173
-17.95,12.850000000000012,2.1812649,24.858286
-17.95,12.950000000000006,1.5771471,23.978968
-17.95,13.05,0.52572167,22.256767
-17.95,13.15000000000001,0.115658104,22.273865
-17.95,13.250000000000004,0.020481693,21.884798
-17.95,13.350000000000012,0.060049623,21.343204
-17.95,13.450000000000006,0.18510787,22.040623
-17.95,13.55,0.13636567,21.435812
-17.95,13.65000000000001,0.0,20.309431
-17.95,13.750000000000004,0.0,19.681744
-17.95,13.850000000000012,0.0,16.629221
-17.95,13.950000000000006,0.0,16.671116
-17.95,14.05,0.12183039,16.987032
-17.95,14.15000000000001,0.0,17.96164
-17.95,14.250000000000004,0.16719191,21.487999
-17.95,14.350000000000012,0.02516473,23.55939
-17.95,14.450000000000006,0.104756154,23.798807
-17.95,14.55,0.0,23.35595
-17.95,14.65000000000001,0.0,18.783318
-17.95,14.750000000000004,0.0,19.212515
-17.95,14.850000000000012,0.0,16.599234
-17.95,14.950000000000006,0.087139994,14.675169
-17.95,15.05,0.0,11.968525
-17.95,15.15000000000001,0.0,10.986172
-17.95,15.250000000000004,0.0,8.014729
-17.95,15.350000000000012,0.0,7.034383
-17.95,15.450000000000006,0.0,6.4448943
-17.95,15.55,0.0,6.553755
-17.95,15.65000000000001,0.0,5.466614
-17.95,15.750000000000004,0.0,5.524665
-17.95,15.850000000000012,0.0,5.4330344
-17.95,15.950000000000006,0.0,5.0582247
-17.95,16.05,0.0,3.580476
-17.95,16.15000000000001,0.0,3.3679545
-17.95,16.250000000000004,0.20625243,3.2560544
-17.95,16.350000000000012,7.7131443,3.7580464
-17.95,16.450000000000006,1.5667135,6.7744274
-17.95,16.55,0.0,6.2669897
-17.95,16.65000000000001,0.0,5.792835
-17.95,16.750000000000004,0.0,4.7832446
-17.95,16.850000000000012,0.0,4.233287
-17.95,16.950000000000006,0.0,4.38155
-17.95,17.05,0.0,4.767778
-17.95,17.15000000000001,0.0,5.3205028
-17.95,17.250000000000004,0.0,2.3990057
