Date,Observé,Prédit
2019-06-06,34.522957,21.392763
2019-06-07,30.038755,21.752735
2019-06-08,14.992458,22.914986
2019-06-09,15.48593,21.90384
2019-06-10,18.929844,22.209412
2019-06-11,21.866924,23.195753
2019-06-12,19.169449,24.947456
2019-06-13,13.347756,26.208384
2019-06-14,32.762794,25.974
2019-06-15,23.65709,25.18877
2019-06-16,13.880715,23.233925
2019-06-17,10.932411,22.053192
2019-06-18,8.093093,20.760399
2019-06-19,9.685624,19.673353
2019-06-20,13.164811,19.618776
2019-06-21,16.039442,19.87494
2019-06-22,34.194984,20.151144
2019-06-23,23.104029,20.437927
2019-06-24,39.73927,20.645163
2019-06-25,20.846508,20.977459
2019-06-26,22.916138,21.691423
2019-06-27,16.982141,22.262335
2019-06-28,22.846926,24.439161
2019-06-29,22.886185,26.352718
2019-06-30,17.960125,27.320923
2019-07-01,26.359488,27.448061
2019-07-02,22.399776,27.231531
2019-07-03,11.8078785,26.051796
2019-07-04,50.942772,25.677668
2019-07-05,45.79966,25.352016
2019-07-06,14.709179,25.662682
2019-07-07,31.911373,25.792667
2019-07-08,56.012486,25.576786
2019-07-09,36.641613,26.35539
2019-07-10,15.216368,27.235588
2019-07-11,27.079958,27.795094
2019-07-12,35.24988,28.2403
2019-07-13,23.531569,28.598621
2019-07-14,15.139369,29.149403
2019-07-15,35.12407,29.118536
2019-07-16,28.55374,28.77212
2019-07-17,21.08753,28.862759
2019-07-18,36.37101,28.167625
2019-07-19,45.89997,27.975203
2019-07-20,35.125156,28.11597
2019-07-21,39.376415,28.364151
2019-07-22,22.294674,28.793715
2019-07-23,34.34553,29.395033
2019-07-24,26.32196,30.393745
2019-07-25,31.40107,31.282833
2019-07-26,29.10979,31.391964
2019-07-27,30.944105,31.322348
2019-07-28,49.6323,31.158283
2019-07-29,26.789795,30.85385
2019-07-30,21.068748,30.740246
2019-07-31,24.001072,30.60505
2019-08-01,35.71635,30.402653
2019-08-02,50.62266,30.541437
2019-08-03,31.383223,30.8642
2019-08-04,13.3843355,31.307148
2019-08-05,44.94987,31.813057
2019-08-06,53.228962,32.100204
2019-08-07,34.619293,32.45855
2019-08-08,46.131283,32.671043
2019-08-09,26.090448,32.741432
2019-08-10,21.206518,32.743786
2019-08-11,15.772082,32.737392
2019-08-12,13.333442,32.735638
2019-08-13,11.295662,32.721375
2019-08-14,13.991465,32.608685
2019-08-15,35.06973,32.427803
2019-08-16,32.903374,32.386395
2019-08-17,27.699818,32.356606
2019-08-18,37.678486,32.329044
2019-08-19,49.648174,32.26926
2019-08-20,40.36793,32.247612
2019-08-21,63.011124,32.42711
2019-08-22,44.909878,32.476173
2019-08-23,40.544212,32.41719
2019-08-24,68.54997,32.15582
2019-08-25,47.910496,31.929424
2019-08-26,29.844501,31.680437
2019-08-27,30.317413,31.471397
2019-08-28,44.65029,31.591188
2019-08-29,57.722622,31.99518
2019-08-30,42.739185,32.221714
2019-08-31,34.47064,32.39047
2019-09-01,45.759712,32.391834
2019-09-02,29.338861,32.374844
2019-09-03,21.73119,32.39443
2019-09-04,34.575516,32.073956
2019-09-05,23.0666,31.169428
2019-09-06,34.22673,30.685852
2019-09-07,46.91616,30.357332
2019-09-08,39.93894,30.151094
2019-09-09,37.86957,29.947231
2019-09-10,29.809584,29.813343
2019-09-11,39.959362,29.884089
2019-09-12,30.507647,29.807404
2019-09-13,22.391243,29.677519
2019-09-14,34.120064,29.270084
2019-09-15,26.429998,28.165657
2019-09-16,33.615116,26.660269
2019-09-17,30.153135,25.624502
2019-09-18,29.690048,24.983688
2019-09-19,33.348705,23.65307
2019-09-20,23.83045,23.65823
2019-09-21,32.227116,23.700296
2019-09-22,32.834175,23.142889
2019-09-23,29.586744,22.51366
2019-09-24,19.163044,21.28488
2019-09-25,13.7876,20.5445
2019-09-26,24.67485,19.335955
2019-09-27,30.118193,18.847216
2019-09-28,22.03588,19.052418
2019-09-29,17.2267,19.02486
2019-09-30,24.906528,19.06389
2019-10-01,23.081228,19.13117
2019-10-02,40.987827,19.139286
2019-10-03,23.958052,19.274736
2019-10-04,33.47945,19.237347
2019-10-05,27.883402,18.8666
2019-10-06,31.712955,19.202106
2019-10-07,37.35624,19.601187
2019-10-08,50.987736,20.063887
2019-10-09,26.049084,20.17666
2019-10-10,19.901093,20.558884
2019-10-11,29.592775,21.159391
2019-10-12,47.285843,22.138083
2019-10-13,27.145365,22.693422
2019-10-14,18.854548,22.949148
2019-10-15,15.354281,21.570518
2019-10-16,15.806785,19.73419
2019-10-17,9.72174,19.03531
2019-10-18,21.419104,19.020184
2019-10-19,29.726603,18.66328
2019-10-20,20.773705,18.489416
2019-10-21,15.956013,18.07283
2019-10-22,15.598351,17.684011
2019-10-23,22.66558,17.966286
2019-10-24,23.687832,17.386135
2019-10-25,14.527766,16.753101
2019-10-26,14.798444,14.969497
2019-10-27,16.478386,14.810541
2019-10-28,22.837965,14.55961
2019-10-29,13.196588,14.30351
2019-10-30,9.876219,13.950311
2019-10-31,16.579708,14.157534
2019-11-01,12.464941,14.613086
2019-11-02,15.718831,13.44255
2019-11-03,9.332786,11.565999
2019-11-04,4.22883,10.817443
2019-11-05,6.360799,10.228747
2019-11-06,2.0830157,8.977805
2019-11-07,2.1222465,8.293289
2019-11-08,1.9451597,7.5890026
2019-11-09,3.2406409,6.274782
2019-11-10,13.089716,5.103315
2019-11-11,3.5999608,4.9750886
2019-11-12,3.3679976,5.5954394
2019-11-13,7.825599,6.118421
2019-11-14,9.161553,6.648816
2019-11-15,7.199349,6.471257
2019-11-16,7.17462,6.3222566
2019-11-17,9.538528,6.1248336
2019-11-18,6.123,5.3221607
2019-11-19,2.9873338,4.260039
2019-11-20,3.8314443,3.2866192
2019-11-21,6.7176247,3.055371
2019-11-22,1.8418267,2.8360808
2019-11-23,1.1384609,2.854299
2019-11-24,3.895738,2.8514535
2019-11-25,1.4869212,2.9633338
2019-11-26,1.3716805,3.1171834
2019-11-27,1.8522308,3.3248944
2019-11-28,0.73784554,2.779647
2019-11-29,0.7121931,2.616461
2019-11-30,0.9357845,2.4214482
2019-12-01,1.3597502,2.2850375
2019-12-02,1.0504587,2.194757
2019-12-03,0.8404911,2.0789654
2019-12-04,2.036055,2.0365813
2019-12-05,1.7316353,2.0200644
2019-12-06,3.7581582,2.007097
2019-12-07,3.230806,2.0018885
2019-12-08,3.246541,1.9934424
2019-12-09,3.1914132,1.9787707
2019-12-10,2.1775348,1.9668635
2019-12-11,3.0602312,1.9571432
2019-12-12,1.4927515,1.9249427
2019-12-13,1.2421126,1.8630294
2019-12-14,2.5767102,1.829588
2019-12-15,1.9918813,1.8348457
2019-12-16,1.1664095,1.8512884
2019-12-17,0.52392215,1.878023
2019-12-18,0.41796717,1.9260802
2019-12-19,0.5926395,1.9635814
2019-12-20,0.20127998,1.9671179
2019-12-21,0.62546295,1.9084145
2019-12-22,0.5387568,1.8724225
2019-12-23,0.34535846,1.7618332
2019-12-24,0.15182647,1.585956
2019-12-25,0.098232344,1.5050918
2019-12-26,0.089744024,1.4705181
2019-12-27,0.26648664,1.4546888
2019-12-28,0.5136344,1.4531509
2019-12-29,0.64357316,1.4596739
2019-12-30,0.46003875,1.4676291
2019-12-31,0.46064183,1.4809756
2020-01-01,0.5755823,1.4769509
2020-01-02,0.5864829,1.4662429
2020-01-03,0.28702295,1.4575804
2020-01-04,0.0775843,1.4555736
2020-01-05,0.042352673,1.46104
2020-01-06,0.049836017,1.4726624
2020-01-07,0.19569242,1.4862767
2020-01-08,2.772185,1.4832855
2020-01-09,0.34267342,1.4743061
2020-01-10,0.13198611,1.470592
2020-01-11,1.0341407,1.4861203
2020-01-12,0.69892305,1.5508901
2020-01-13,0.11134246,1.6216673
2020-01-14,0.2752457,1.6812235
2020-01-15,0.2564604,1.7519028
2020-01-16,0.15162125,1.6850379
2020-01-17,0.13528672,1.5839607
2020-01-18,0.03228503,1.5427182
2020-01-19,0.32263327,1.54884
2020-01-20,0.5320832,1.554337
2020-01-21,0.9633021,1.5789832
2020-01-22,5.95218,1.6316448
2020-01-23,0.7125847,1.7170814
2020-01-24,0.2933947,1.7798737
2020-01-25,0.023737522,1.6363581
2020-01-26,0.03444224,1.5424684
2020-01-27,0.1859359,1.5020642
2020-01-28,0.8777218,1.4728867
2020-01-29,0.63653624,1.465957
2020-01-30,1.7557243,1.4773018
2020-01-31,0.08585565,1.4748608
2020-02-01,0.36255416,1.4845444
2020-02-02,0.42582187,1.4992384
2020-02-03,0.15840003,1.511584
2020-02-04,0.119458996,1.4948058
2020-02-05,0.10409489,1.484011
2020-02-06,0.16528322,1.4709413
2020-02-07,0.75277406,1.4641652
2020-02-08,0.14610134,1.4619889
2020-02-09,0.23355441,1.4617189
2020-02-10,3.5913665,1.4751209
2020-02-11,7.5564127,1.5194559
2020-02-12,0.39315104,1.5525126
2020-02-13,0.07638881,1.5278909
2020-02-14,0.054242566,1.4981182
2020-02-15,0.03639926,1.4719748
2020-02-16,0.038921364,1.4585062
2020-02-17,0.14176208,1.4519894
2020-02-18,0.4838714,1.4534973
2020-02-19,0.3919709,1.4845835
2020-02-20,0.67242813,1.5699917
2020-02-21,4.1451426,1.6684073
2020-02-22,1.437321,1.7861661
2020-02-23,2.2539024,1.9212555
2020-02-24,6.5088544,2.025151
2020-02-25,1.1481887,2.0597878
2020-02-26,0.16166325,2.0624123
2020-02-27,0.1765241,2.0038188
2020-02-28,1.935166,1.9890926
2020-02-29,0.3595124,1.9902669
2020-03-01,0.879505,1.9938996
2020-03-02,3.6277606,2.0134482
2020-03-03,8.139189,2.079979
2020-03-04,2.8701875,2.1886766
2020-03-05,3.727109,2.5789347
2020-03-06,7.224779,2.9215162
2020-03-07,2.7667494,3.542757
2020-03-08,2.68635,3.8140585
2020-03-09,8.778236,3.8852139
2020-03-10,12.613556,4.025207
2020-03-11,4.8392935,4.5115643
2020-03-12,3.3800154,4.5835733
2020-03-13,2.7285278,4.3708587
2020-03-14,7.4222894,3.2660382
2020-03-15,8.052744,3.040242
2020-03-16,0.48046234,2.9618695
2020-03-17,2.502886,2.5916936
2020-03-18,6.285264,2.636299
2020-03-19,3.4271657,2.9820771
2020-03-20,5.314449,3.6845443
2020-03-21,5.9195795,4.411832
2020-03-22,9.818961,5.4871426
2020-03-23,20.281359,6.7048526
2020-03-24,20.625607,7.7637663
2020-03-25,6.296673,9.207225
2020-03-26,5.7877426,9.596906
2020-03-27,7.846352,9.2720785
2020-03-28,2.6354651,8.720968
2020-03-29,5.6687956,7.904511
2020-03-30,2.245315,7.6347218
2020-03-31,6.676685,7.221393
2020-04-01,13.813062,6.8075414
2020-04-02,0.8538066,6.5704226
2020-04-03,4.931291,5.798772
2020-04-04,5.5230007,5.4965715
2020-04-05,2.556916,5.6819334
2020-04-06,16.867521,5.61368
2020-04-07,4.3219194,6.111077
2020-04-08,9.422137,6.5694504
2020-04-09,12.903416,7.099144
2020-04-10,13.324238,7.7723856
2020-04-11,7.262606,8.453373
2020-04-12,4.7262683,8.773573
2020-04-13,4.3977723,9.636351
2020-04-14,6.9330587,9.613016
2020-04-15,7.403671,9.645673
2020-04-16,6.7200756,9.546449
2020-04-17,7.470192,8.910149
2020-04-18,7.346896,8.632985
2020-04-19,9.30704,8.399488
2020-04-20,12.4193735,8.400739
2020-04-21,4.8992233,8.586732
2020-04-22,13.269679,8.871143
2020-04-23,16.93563,9.16794
2020-04-24,11.718108,10.219759
2020-04-25,14.595693,10.408765
2020-04-26,29.539862,10.565315
2020-04-27,7.84604,10.534961
2020-04-28,4.3904862,10.442231
2020-04-29,8.660581,10.066798
2020-04-30,19.197613,10.221653
2020-05-01,5.0414267,10.362107
2020-05-02,9.041583,10.571852
2020-05-03,24.949821,10.770869
2020-05-04,10.265568,11.357388
2020-05-05,3.8414867,11.999724
2020-05-06,8.965234,11.285577
2020-05-07,5.032971,10.526373
2020-05-08,6.243243,10.150804
2020-05-09,16.308657,10.010941
2020-05-10,29.748322,10.17545
2020-05-11,25.541988,11.060552
2020-05-12,10.004964,12.345522
2020-05-13,11.943764,13.346169
2020-05-14,10.858391,13.355219
2020-05-15,16.055702,14.292343
2020-05-16,15.971014,14.845303
2020-05-17,28.966816,15.03743
2020-05-18,21.2452,14.839104
2020-05-19,15.734695,14.730161
2020-05-20,10.472198,15.077327
2020-05-21,7.024302,15.152335
2020-05-22,10.52793,15.108872
2020-05-23,7.65065,14.980691
2020-05-24,14.638074,15.171023
2020-05-25,24.91507,15.516395
2020-05-26,19.151964,15.565037
2020-05-27,31.366873,16.199047
2020-05-28,29.161976,16.878244
2020-05-29,23.444708,17.122889
2020-05-30,32.969425,17.363459
2020-05-31,31.711712,17.409174
2020-06-01,32.476917,17.456558
2020-06-02,28.362305,17.443922
