Date,Observé,Prédit
2019-12-25,0.098232344,2.8334634
2019-12-26,0.089744024,3.2147565
2019-12-27,0.26648664,3.1579835
2019-12-28,0.5136344,3.4205804
2019-12-29,0.64357316,3.3995223
2019-12-30,0.46003875,3.373008
2019-12-31,0.46064183,3.4003654
2020-01-01,0.5755823,3.1751442
2020-01-02,0.5864829,2.9299526
2020-01-03,0.28702295,2.9415362
2020-01-04,0.0775843,3.1483057
2020-01-05,0.042352673,3.664157
2020-01-06,0.049836017,3.6415493
2020-01-07,0.19569242,3.6468387
2020-01-08,2.772185,3.645062
2020-01-09,0.34267342,2.791277
2020-01-10,0.13198611,2.927695
2020-01-11,1.0341407,3.3924267
2020-01-12,0.69892305,4.0644813
2020-01-13,0.11134246,4.2547073
2020-01-14,0.2752457,3.6671872
2020-01-15,0.2564604,3.6729882
2020-01-16,0.15162125,2.8747985
2020-01-17,0.13528672,3.2311795
2020-01-18,0.03228503,3.5540657
2020-01-19,0.32263327,3.5295327
2020-01-20,0.5320832,3.5088973
2020-01-21,0.9633021,3.3994815
2020-01-22,5.95218,3.9305637
2020-01-23,0.7125847,3.8113697
2020-01-24,0.2933947,3.3056297
2020-01-25,0.023737522,2.969084
2020-01-26,0.03444224,2.8507211
2020-01-27,0.1859359,2.8449962
2020-01-28,0.8777218,2.7953563
2020-01-29,0.63653624,3.2221775
2020-01-30,1.7557243,3.249687
2020-01-31,0.08585565,3.2206993
2020-02-01,0.36255416,3.2185807
2020-02-02,0.42582187,3.4281297
2020-02-03,0.15840003,3.634775
2020-02-04,0.119458996,3.2120037
2020-02-05,0.10409489,3.254703
2020-02-06,0.16528322,2.7883883
2020-02-07,0.75277406,3.2138417
2020-02-08,0.14610134,2.974391
2020-02-09,0.23355441,3.1791165
2020-02-10,3.5913665,3.3475444
2020-02-11,7.5564127,3.8865004
2020-02-12,0.39315104,3.5124164
2020-02-13,0.07638881,3.4562802
2020-02-14,0.054242566,3.0429478
2020-02-15,0.03639926,2.8450625
2020-02-16,0.038921364,2.7765405
2020-02-17,0.14176208,2.7666469
2020-02-18,0.4838714,2.7810912
2020-02-19,0.3919709,4.1328297
2020-02-20,0.67242813,4.1746273
2020-02-21,4.1451426,4.18987
2020-02-22,1.437321,3.8826423
2020-02-23,2.2539024,4.3998694
2020-02-24,6.5088544,4.3284187
2020-02-25,1.1481887,4.2331185
2020-02-26,0.16166325,4.001649
2020-02-27,0.1765241,3.5343366
2020-02-28,1.935166,3.984873
2020-02-29,0.3595124,4.3367558
2020-03-01,0.879505,4.3237166
2020-03-02,3.6277606,4.6051044
2020-03-03,8.139189,6.737043
2020-03-04,2.8701875,7.4230237
2020-03-05,3.727109,6.7846613
2020-03-06,7.224779,5.189534
2020-03-07,2.7667494,6.78667
2020-03-08,2.68635,5.180227
2020-03-09,8.778236,5.7181425
2020-03-10,12.613556,7.778022
2020-03-11,4.8392935,8.13999
2020-03-12,3.3800154,7.2322497
2020-03-13,2.7285278,6.097019
2020-03-14,7.4222894,5.145286
2020-03-15,8.052744,4.9144645
2020-03-16,0.48046234,4.5510826
2020-03-17,2.502886,4.057363
2020-03-18,6.285264,4.558259
2020-03-19,3.4271657,7.4104214
2020-03-20,5.314449,11.377194
2020-03-21,5.9195795,12.269021
2020-03-22,9.818961,11.173206
2020-03-23,20.281359,11.114844
2020-03-24,20.625607,12.6832285
2020-03-25,6.296673,12.457917
2020-03-26,5.7877426,5.805375
2020-03-27,7.846352,7.507791
2020-03-28,2.6354651,8.623348
2020-03-29,5.6687956,7.7378206
2020-03-30,2.245315,11.060369
2020-03-31,6.676685,5.1858945
2020-04-01,13.813062,6.492047
2020-04-02,0.8538066,5.7033954
2020-04-03,4.931291,4.152186
2020-04-04,5.5230007,4.7267394
2020-04-05,2.556916,4.868152
2020-04-06,16.867521,4.691275
2020-04-07,4.3219194,5.5136714
2020-04-08,9.422137,4.6481023
2020-04-09,12.903416,12.287336
2020-04-10,13.324238,12.66879
2020-04-11,7.262606,8.336314
2020-04-12,4.7262683,8.900001
2020-04-13,4.3977723,6.18047
2020-04-14,6.9330587,9.005533
2020-04-15,7.403671,10.471555
2020-04-16,6.7200756,10.42572
2020-04-17,7.470192,8.527243
2020-04-18,7.346896,8.62754
2020-04-19,9.30704,8.746783
2020-04-20,12.4193735,9.96782
2020-04-21,4.8992233,10.715052
2020-04-22,13.269679,10.242214
2020-04-23,16.93563,10.326921
2020-04-24,11.718108,11.183457
2020-04-25,14.595693,9.817985
2020-04-26,29.539862,12.790313
2020-04-27,7.84604,12.439609
2020-04-28,4.3904862,7.581722
2020-04-29,8.660581,5.230238
2020-04-30,19.197613,10.973753
2020-05-01,5.0414267,7.3074317
2020-05-02,9.041583,6.1464114
2020-05-03,24.949821,6.5383577
2020-05-04,10.265568,6.299759
2020-05-05,3.8414867,5.7699304
2020-05-06,8.965234,5.3457375
2020-05-07,5.032971,5.977075
2020-05-08,6.243243,6.171005
2020-05-09,16.308657,6.391016
2020-05-10,29.748322,12.5176115
2020-05-11,25.541988,17.119347
2020-05-12,10.004964,12.314112
2020-05-13,11.943764,10.62368
2020-05-14,10.858391,13.080202
2020-05-15,16.055702,16.509626
2020-05-16,15.971014,15.853297
2020-05-17,28.966816,14.1790905
2020-05-18,21.2452,16.706291
2020-05-19,15.734695,16.642952
2020-05-20,10.472198,15.285525
2020-05-21,7.024302,8.131923
2020-05-22,10.52793,11.473309
2020-05-23,7.65065,11.020113
2020-05-24,14.638074,13.144912
