Date,Observé,Prédit
2019-03-17,1.8783113,1.0973499
2019-03-18,0.50220054,1.1263136
2019-03-19,1.1862526,1.0334837
2019-03-20,1.827384,1.5882695
2019-03-21,2.9018762,1.953976
2019-03-22,6.2471046,2.044705
2019-03-23,0.8257883,2.0301185
2019-03-24,1.4977744,1.4340241
2019-03-25,1.4457347,1.1240922
2019-03-26,0.90550256,1.256178
2019-03-27,1.0691103,1.5715693
2019-03-28,0.9157136,1.9806069
2019-03-29,1.1530186,1.9925658
2019-03-30,2.1213503,1.867114
2019-03-31,1.7636646,2.034649
2019-04-01,1.2785826,1.8470203
2019-04-02,3.2585688,1.8197436
2019-04-03,3.4782438,1.8892822
2019-04-04,1.7758094,1.6916633
2019-04-05,2.3746188,1.3592924
2019-04-06,0.63223696,1.5712719
2019-04-07,3.7415276,1.5974095
2019-04-08,3.0515895,1.9332421
2019-04-09,0.44295624,1.5392057
2019-04-10,1.1128691,1.3200529
2019-04-11,4.970165,1.4690466
2019-04-12,2.6915493,1.9976969
2019-04-13,3.1179492,1.7152946
2019-04-14,2.766831,1.6833787
2019-04-15,0.86076206,1.2721629
2019-04-16,2.013993,1.0205561
2019-04-17,1.9871014,1.6142151
2019-04-18,1.7712227,1.73336
2019-04-19,2.4851491,1.832325
2019-04-20,0.8266079,1.6302148
2019-04-21,1.1230298,1.7247218
2019-04-22,0.9247856,2.2093058
2019-04-23,4.092373,2.2211742
2019-04-24,2.5057204,2.7635307
2019-04-25,1.5044552,2.6929317
2019-04-26,2.149144,2.3163505
2019-04-27,2.050862,1.893378
2019-04-28,0.7651595,1.5053997
2019-04-29,2.0894535,1.7158535
2019-04-30,2.9705405,2.0463128
2019-05-01,2.5893073,2.5919225
2019-05-02,3.7133834,2.7908938
2019-05-03,4.9537644,2.2325752
2019-05-04,5.388223,2.671188
2019-05-05,0.9631593,2.7499487
2019-05-06,0.9173188,2.0716457
2019-05-07,2.858063,2.6118026
2019-05-08,2.608274,3.2324035
2019-05-09,3.637491,2.7170894
2019-05-10,4.0456805,2.1869261
2019-05-11,3.5673668,2.5562418
