lon,lat,obs,pred
-17.85,17.250000000000004,0.0,0.13447604
-17.85,17.350000000000012,0.0,0.13650951
-17.85,17.450000000000006,0.0,0.15131691
-17.85,17.55,0.0,0.1525188
-17.85,17.65000000000001,0.0,0.13089064
-17.85,17.750000000000004,0.0,0.18304925
-17.85,17.850000000000012,0.0,0.23673089
-17.85,17.950000000000006,0.0,0.17899783
-17.75,3.9500000000000055,0.22000001,0.4782138
-17.75,4.05,0.049999997,0.664245
-17.75,4.150000000000008,0.0,0.7443806
-17.75,4.250000000000003,0.0,0.90522474
-17.75,4.350000000000011,0.0,1.0200281
-17.75,4.4500000000000055,0.089999996,1.0706551
-17.75,4.55,0.145,1.0834229
-17.75,4.650000000000008,0.07,1.2932342
-17.75,4.750000000000003,0.0,1.5334853
-17.75,4.850000000000011,0.0,1.628732
-17.75,4.9500000000000055,0.0,1.6255922
-17.75,5.05,0.0050000004,2.0886104
-17.75,5.150000000000008,0.29,2.9347765
-17.75,5.250000000000003,0.9,3.62295
-17.75,5.350000000000011,3.7099998,4.334512
-17.75,5.4500000000000055,4.1200004,4.732884
-17.75,5.55,1.9350004,5.500938
-17.75,5.650000000000008,2.305,6.0620418
-17.75,5.750000000000003,0.96999997,7.028011
-17.75,5.850000000000011,0.37999994,7.76026
-17.75,5.9500000000000055,0.114999995,9.007826
-17.75,6.05,1.2099999,8.58456
-17.75,6.150000000000008,1.04,8.523439
-17.75,6.250000000000003,0.235,9.102101
-17.75,6.350000000000011,0.145,9.1376095
-17.75,6.4500000000000055,0.19999999,9.821399
-17.75,6.55,0.084999986,10.4983225
-17.75,6.650000000000008,0.185,11.054759
-17.75,6.750000000000003,0.53499997,11.817107
-17.75,6.850000000000011,0.84000003,13.071752
-17.75,6.9500000000000055,0.43,13.544927
-17.75,7.05,0.055,14.518821
-17.75,7.150000000000008,0.145,14.814718
-17.75,7.250000000000003,0.17499998,15.913835
-17.75,7.350000000000011,0.59,16.700676
-17.75,7.4500000000000055,0.9,18.294794
-17.75,7.55,0.71500003,18.644722
-17.75,7.650000000000008,0.65,18.823614
-17.75,7.750000000000003,0.78000003,20.60307
-17.75,7.850000000000011,0.11,20.847134
-17.75,7.9500000000000055,0.40500003,21.29016
-17.75,8.05,0.09,22.035414
-17.75,8.15000000000001,0.49500003,21.814157
-17.75,8.250000000000004,1.21,24.478237
-17.75,8.350000000000012,1.1550002,24.161884
-17.75,8.450000000000006,1.195,24.061386
